0,14190,96,0,,,,,,,14190.0,96.0,0.0,,,,,,
1,14190,96,0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14190,96,0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,14190,96,0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,14190,96,0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14190,96,0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,14190,96,0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14190,96,0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14190,96,0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,14190,96,0,0.0,0.0,0.0,0.0,0.0,0.0,14190.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,,,,,,,0.0,0.0,0.0,,,,,,
1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,2,0,,,,,,,9.0,2.0,0.0,,,,,,
1,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,2,0,,,,,,,9.0,2.0,0.0,,,,,,
1,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,2,0,3.0,0.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0
3,18,4,0,6.0,2.0,6.0,2.0,0.0,0.0,12.0,2.5,0.0,3.0,0.6666666666666666,0.0,0.0,3.0,0.6666666666666666
4,10,2,0,-8.0,-2.0,0.0,0.0,8.0,2.0,11.6,2.4,0.0,2.25,0.5,2.0,0.5,0.25,0.0
5,9,2,0,-1.0,0.0,0.0,0.0,1.0,0.0,11.166666666666666,2.3333333333333335,0.0,1.8,0.4,1.8,0.4,0.0,0.0
6,10,2,0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,2.2857142857142856,0.0,1.6666666666666667,0.3333333333333333,1.5,0.3333333333333333,0.16666666666666666,0.0
7,14,2,0,4.0,0.0,4.0,0.0,0.0,0.0,11.375,2.25,0.0,2.0,0.2857142857142857,1.2857142857142858,0.2857142857142857,0.7142857142857143,0.0
8,19,3,0,5.0,1.0,5.0,1.0,0.0,0.0,12.222222222222221,2.3333333333333335,0.0,2.375,0.375,1.125,0.25,1.25,0.125
9,19,3,0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,2.4,0.0,2.111111111111111,0.3333333333333333,1.0,0.2222222222222222,1.1111111111111112,0.1111111111111111
10,19,3,0,0.0,0.0,0.0,0.0,0.0,0.0,13.454545454545455,2.4545454545454546,0.0,1.9,0.3,0.9,0.2,1.0,0.1
0,0,0,0,,,,,,,0.0,0.0,0.0,,,,,,
1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
6,3,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
7,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.0
8,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
9,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.0
10,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0
11,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.08333333333333333,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.0
12,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.1538461538461537,0.0,0.15384615384615385,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
13,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.21428571428571427,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0
14,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.26666666666666666,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0
15,117,5,1,113.0,5.0,113.0,5.0,0.0,0.0,9.5625,0.3125,0.3125,7.8,0.3333333333333333,0.0,0.0,7.8,0.3333333333333333
16,117,5,1,0.0,0.0,0.0,0.0,0.0,0.0,15.882352941176471,0.5882352941176471,0.35294117647058826,7.3125,0.3125,0.0,0.0,7.3125,0.3125
17,117,5,1,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.8333333333333334,0.3888888888888889,6.882352941176471,0.29411764705882354,0.0,0.0,6.882352941176471,0.29411764705882354
18,115,5,1,-2.0,0.0,0.0,0.0,2.0,0.0,26.42105263157895,1.0526315789473684,0.42105263157894735,6.5,0.2777777777777778,0.1111111111111111,0.0,6.388888888888889,0.2777777777777778
19,114,5,1,-1.0,0.0,0.0,0.0,1.0,0.0,30.8,1.25,0.45,6.157894736842105,0.2631578947368421,0.15789473684210525,0.0,6.0,0.2631578947368421
20,114,5,1,0.0,0.0,0.0,0.0,0.0,0.0,34.76190476190476,1.4285714285714286,0.47619047619047616,5.85,0.25,0.15,0.0,5.7,0.25
21,114,5,1,0.0,0.0,0.0,0.0,0.0,0.0,38.36363636363637,1.5909090909090908,0.5,5.571428571428571,0.23809523809523808,0.14285714285714285,0.0,5.428571428571429,0.23809523809523808
22,116,5,1,2.0,0.0,2.0,0.0,0.0,0.0,41.73913043478261,1.7391304347826086,0.5217391304347826,5.409090909090909,0.22727272727272727,0.13636363636363635,0.0,5.2727272727272725,0.22727272727272727
23,116,5,1,0.0,0.0,0.0,0.0,0.0,0.0,44.833333333333336,1.875,0.5416666666666666,5.173913043478261,0.21739130434782608,0.13043478260869565,0.0,5.043478260869565,0.21739130434782608
24,116,5,1,0.0,0.0,0.0,0.0,0.0,0.0,47.68,2.0,0.56,4.958333333333333,0.20833333333333334,0.125,0.0,4.833333333333333,0.20833333333333334
25,116,5,1,0.0,0.0,0.0,0.0,0.0,0.0,50.30769230769231,2.1153846153846154,0.5769230769230769,4.76,0.2,0.12,0.0,4.64,0.2
26,116,5,1,0.0,0.0,0.0,0.0,0.0,0.0,52.74074074074074,2.2222222222222223,0.5925925925925926,4.576923076923077,0.19230769230769232,0.11538461538461539,0.0,4.461538461538462,0.19230769230769232
27,115,5,1,-1.0,0.0,0.0,0.0,1.0,0.0,54.964285714285715,2.3214285714285716,0.6071428571428571,4.407407407407407,0.18518518518518517,0.14814814814814814,0.0,4.2592592592592595,0.18518518518518517
28,119,5,1,4.0,0.0,4.0,0.0,0.0,0.0,57.172413793103445,2.413793103448276,0.6206896551724138,4.392857142857143,0.17857142857142858,0.14285714285714285,0.0,4.25,0.17857142857142858
29,119,5,1,0.0,0.0,0.0,0.0,0.0,0.0,59.233333333333334,2.5,0.6333333333333333,4.241379310344827,0.1724137931034483,0.13793103448275862,0.0,4.103448275862069,0.1724137931034483
30,119,5,1,0.0,0.0,0.0,0.0,0.0,0.0,61.16129032258065,2.5806451612903225,0.6451612903225806,4.1,0.16666666666666666,0.13333333333333333,0.0,3.966666666666667,0.16666666666666666
31,118,5,1,-1.0,0.0,0.0,0.0,1.0,0.0,62.9375,2.65625,0.65625,3.967741935483871,0.16129032258064516,0.16129032258064516,0.0,3.806451612903226,0.16129032258064516
32,124,6,1,6.0,1.0,6.0,1.0,0.0,0.0,64.78787878787878,2.757575757575758,0.6666666666666666,4.03125,0.1875,0.15625,0.0,3.875,0.1875
33,124,6,1,0.0,0.0,0.0,0.0,0.0,0.0,66.52941176470588,2.8529411764705883,0.6764705882352942,3.909090909090909,0.18181818181818182,0.15151515151515152,0.0,3.757575757575758,0.18181818181818182
34,124,6,1,0.0,0.0,0.0,0.0,0.0,0.0,68.17142857142858,2.942857142857143,0.6857142857142857,3.7941176470588234,0.17647058823529413,0.14705882352941177,0.0,3.6470588235294117,0.17647058823529413
35,124,6,1,0.0,0.0,0.0,0.0,0.0,0.0,69.72222222222223,3.0277777777777777,0.6944444444444444,3.6857142857142855,0.17142857142857143,0.14285714285714285,0.0,3.5428571428571427,0.17142857142857143
36,124,6,1,0.0,0.0,0.0,0.0,0.0,0.0,71.1891891891892,3.108108108108108,0.7027027027027027,3.5833333333333335,0.16666666666666666,0.1388888888888889,0.0,3.4444444444444446,0.16666666666666666
37,124,6,1,0.0,0.0,0.0,0.0,0.0,0.0,72.57894736842105,3.1842105263157894,0.7105263157894737,3.4864864864864864,0.16216216216216217,0.13513513513513514,0.0,3.3513513513513513,0.16216216216216217
38,124,6,1,0.0,0.0,0.0,0.0,0.0,0.0,73.8974358974359,3.2564102564102564,0.717948717948718,3.3947368421052633,0.15789473684210525,0.13157894736842105,0.0,3.263157894736842,0.15789473684210525
39,124,6,1,0.0,0.0,0.0,0.0,0.0,0.0,75.15,3.325,0.725,3.3076923076923075,0.15384615384615385,0.1282051282051282,0.0,3.1794871794871793,0.15384615384615385
40,124,6,1,0.0,0.0,0.0,0.0,0.0,0.0,76.34146341463415,3.3902439024390243,0.7317073170731707,3.225,0.15,0.125,0.0,3.1,0.15
41,124,6,1,0.0,0.0,0.0,0.0,0.0,0.0,77.47619047619048,3.4523809523809526,0.7380952380952381,3.1463414634146343,0.14634146341463414,0.12195121951219512,0.0,3.024390243902439,0.14634146341463414
42,124,6,1,0.0,0.0,0.0,0.0,0.0,0.0,78.55813953488372,3.511627906976744,0.7441860465116279,3.0714285714285716,0.14285714285714285,0.11904761904761904,0.0,2.9523809523809526,0.14285714285714285
43,124,7,1,0.0,1.0,0.0,1.0,0.0,0.0,79.5909090909091,3.590909090909091,0.75,3.0,0.16279069767441862,0.11627906976744186,0.0,2.883720930232558,0.16279069767441862
44,124,7,1,0.0,0.0,0.0,0.0,0.0,0.0,80.57777777777778,3.6666666666666665,0.7555555555555555,2.9318181818181817,0.1590909090909091,0.11363636363636363,0.0,2.8181818181818183,0.1590909090909091
45,124,7,1,0.0,0.0,0.0,0.0,0.0,0.0,81.52173913043478,3.739130434782609,0.7608695652173914,2.8666666666666667,0.15555555555555556,0.1111111111111111,0.0,2.7555555555555555,0.15555555555555556
46,126,7,1,2.0,0.0,2.0,0.0,0.0,0.0,82.46808510638297,3.8085106382978724,0.7659574468085106,2.847826086956522,0.15217391304347827,0.10869565217391304,0.0,2.739130434782609,0.15217391304347827
47,128,7,1,2.0,0.0,2.0,0.0,0.0,0.0,83.41666666666667,3.875,0.7708333333333334,2.8297872340425534,0.14893617021276595,0.10638297872340426,0.0,2.723404255319149,0.14893617021276595
48,128,7,1,0.0,0.0,0.0,0.0,0.0,0.0,84.3265306122449,3.938775510204082,0.7755102040816326,2.7708333333333335,0.14583333333333334,0.10416666666666667,0.0,2.6666666666666665,0.14583333333333334
49,128,7,1,0.0,0.0,0.0,0.0,0.0,0.0,85.2,4.0,0.78,2.7142857142857144,0.14285714285714285,0.10204081632653061,0.0,2.6122448979591835,0.14285714285714285
50,128,7,1,0.0,0.0,0.0,0.0,0.0,0.0,86.03921568627452,4.0588235294117645,0.7843137254901961,2.66,0.14,0.1,0.0,2.56,0.14
51,128,7,1,0.0,0.0,0.0,0.0,0.0,0.0,86.84615384615384,4.115384615384615,0.7884615384615384,2.607843137254902,0.13725490196078433,0.09803921568627451,0.0,2.5098039215686274,0.13725490196078433
52,128,7,1,0.0,0.0,0.0,0.0,0.0,0.0,87.62264150943396,4.169811320754717,0.7924528301886793,2.5576923076923075,0.1346153846153846,0.09615384615384616,0.0,2.4615384615384617,0.1346153846153846
53,128,7,1,0.0,0.0,0.0,0.0,0.0,0.0,88.37037037037037,4.222222222222222,0.7962962962962963,2.509433962264151,0.1320754716981132,0.09433962264150944,0.0,2.4150943396226414,0.1320754716981132
54,128,7,1,0.0,0.0,0.0,0.0,0.0,0.0,89.0909090909091,4.2727272727272725,0.8,2.462962962962963,0.12962962962962962,0.09259259259259259,0.0,2.3703703703703702,0.12962962962962962
55,128,7,1,0.0,0.0,0.0,0.0,0.0,0.0,89.78571428571429,4.321428571428571,0.8035714285714286,2.418181818181818,0.12727272727272726,0.09090909090909091,0.0,2.327272727272727,0.12727272727272726
56,128,7,1,0.0,0.0,0.0,0.0,0.0,0.0,90.45614035087719,4.368421052631579,0.8070175438596491,2.375,0.125,0.08928571428571429,0.0,2.2857142857142856,0.125
57,128,7,1,0.0,0.0,0.0,0.0,0.0,0.0,91.10344827586206,4.413793103448276,0.8103448275862069,2.3333333333333335,0.12280701754385964,0.08771929824561403,0.0,2.245614035087719,0.12280701754385964
58,129,7,1,1.0,0.0,1.0,0.0,0.0,0.0,91.7457627118644,4.4576271186440675,0.8135593220338984,2.310344827586207,0.1206896551724138,0.08620689655172414,0.0,2.2241379310344827,0.1206896551724138
59,131,7,1,2.0,0.0,2.0,0.0,0.0,0.0,92.4,4.5,0.8166666666666667,2.305084745762712,0.11864406779661017,0.0847457627118644,0.0,2.2203389830508473,0.11864406779661017
60,134,7,1,3.0,0.0,3.0,0.0,0.0,0.0,94.63333333333334,4.616666666666666,0.8333333333333334,2.316666666666667,0.11666666666666667,0.08333333333333333,0.0,2.2333333333333334,0.11666666666666667
61,134,7,1,0.0,0.0,0.0,0.0,0.0,0.0,96.86666666666666,4.733333333333333,0.85,2.316666666666667,0.11666666666666667,0.08333333333333333,0.0,2.2333333333333334,0.11666666666666667
62,134,7,1,0.0,0.0,0.0,0.0,0.0,0.0,99.1,4.85,0.8666666666666667,2.316666666666667,0.11666666666666667,0.08333333333333333,0.0,2.2333333333333334,0.11666666666666667
63,134,7,1,0.0,0.0,0.0,0.0,0.0,0.0,101.33333333333333,4.966666666666667,0.8833333333333333,2.316666666666667,0.11666666666666667,0.08333333333333333,0.0,2.2333333333333334,0.11666666666666667
64,132,7,1,-2.0,0.0,0.0,0.0,2.0,0.0,103.53333333333333,5.083333333333333,0.9,2.316666666666667,0.11666666666666667,0.11666666666666667,0.0,2.2,0.11666666666666667
65,133,7,1,1.0,0.0,1.0,0.0,0.0,0.0,105.73333333333333,5.2,0.9166666666666666,2.316666666666667,0.11666666666666667,0.11666666666666667,0.0,2.2,0.11666666666666667
66,132,7,1,-1.0,0.0,0.0,0.0,1.0,0.0,107.88333333333334,5.316666666666666,0.9333333333333333,2.283333333333333,0.11666666666666667,0.13333333333333333,0.0,2.15,0.11666666666666667
67,133,7,1,1.0,0.0,1.0,0.0,0.0,0.0,110.03333333333333,5.433333333333334,0.95,2.283333333333333,0.11666666666666667,0.13333333333333333,0.0,2.15,0.11666666666666667
68,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,112.18333333333334,5.55,0.9666666666666667,2.283333333333333,0.11666666666666667,0.13333333333333333,0.0,2.15,0.11666666666666667
69,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,114.33333333333333,5.666666666666667,0.9833333333333333,2.283333333333333,0.11666666666666667,0.13333333333333333,0.0,2.15,0.11666666666666667
70,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,116.48333333333333,5.783333333333333,1.0,2.283333333333333,0.11666666666666667,0.13333333333333333,0.0,2.15,0.11666666666666667
71,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,118.63333333333334,5.9,1.0,2.283333333333333,0.11666666666666667,0.13333333333333333,0.0,2.15,0.11666666666666667
72,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,120.78333333333333,6.016666666666667,1.0,2.283333333333333,0.11666666666666667,0.13333333333333333,0.0,2.15,0.11666666666666667
73,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,122.93333333333334,6.133333333333334,1.0,2.283333333333333,0.11666666666666667,0.13333333333333333,0.0,2.15,0.11666666666666667
74,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,125.08333333333333,6.25,1.0,2.283333333333333,0.11666666666666667,0.13333333333333333,0.0,2.15,0.11666666666666667
75,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,125.35,6.283333333333333,1.0,0.4,0.03333333333333333,0.13333333333333333,0.0,0.26666666666666666,0.03333333333333333
76,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,125.61666666666666,6.316666666666666,1.0,0.4,0.03333333333333333,0.13333333333333333,0.0,0.26666666666666666,0.03333333333333333
77,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,125.88333333333334,6.35,1.0,0.4,0.03333333333333333,0.13333333333333333,0.0,0.26666666666666666,0.03333333333333333
78,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,126.18333333333334,6.383333333333334,1.0,0.4,0.03333333333333333,0.1,0.0,0.3,0.03333333333333333
79,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,126.5,6.416666666666667,1.0,0.4,0.03333333333333333,0.08333333333333333,0.0,0.31666666666666665,0.03333333333333333
80,133,7,1,0.0,0.0,0.0,0.0,0.0,0.0,126.81666666666666,6.45,1.0,0.4,0.03333333333333333,0.08333333333333333,0.0,0.31666666666666665,0.03333333333333333
81,132,7,1,-1.0,0.0,0.0,0.0,1.0,0.0,127.11666666666666,6.483333333333333,1.0,0.4,0.03333333333333333,0.1,0.0,0.3,0.03333333333333333
82,136,8,1,4.0,1.0,4.0,1.0,0.0,0.0,127.45,6.533333333333333,1.0,0.43333333333333335,0.05,0.1,0.0,0.3333333333333333,0.05
83,140,8,1,4.0,0.0,4.0,0.0,0.0,0.0,127.85,6.583333333333333,1.0,0.5,0.05,0.1,0.0,0.4,0.05
84,141,8,1,1.0,0.0,1.0,0.0,0.0,0.0,128.26666666666668,6.633333333333334,1.0,0.5166666666666667,0.05,0.1,0.0,0.4166666666666667,0.05
85,143,8,1,2.0,0.0,2.0,0.0,0.0,0.0,128.71666666666667,6.683333333333334,1.0,0.55,0.05,0.1,0.0,0.45,0.05
86,143,8,1,0.0,0.0,0.0,0.0,0.0,0.0,129.16666666666666,6.733333333333333,1.0,0.55,0.05,0.1,0.0,0.45,0.05
87,143,8,1,0.0,0.0,0.0,0.0,0.0,0.0,129.63333333333333,6.783333333333333,1.0,0.55,0.05,0.08333333333333333,0.0,0.4666666666666667,0.05
88,143,8,1,0.0,0.0,0.0,0.0,0.0,0.0,130.03333333333333,6.833333333333333,1.0,0.48333333333333334,0.05,0.08333333333333333,0.0,0.4,0.05
89,143,8,1,0.0,0.0,0.0,0.0,0.0,0.0,130.43333333333334,6.883333333333334,1.0,0.48333333333333334,0.05,0.08333333333333333,0.0,0.4,0.05
90,143,8,1,0.0,0.0,0.0,0.0,0.0,0.0,130.83333333333334,6.933333333333334,1.0,0.48333333333333334,0.05,0.08333333333333333,0.0,0.4,0.05
91,143,8,1,0.0,0.0,0.0,0.0,0.0,0.0,131.25,6.983333333333333,1.0,0.48333333333333334,0.05,0.06666666666666667,0.0,0.4166666666666667,0.05
92,142,8,1,-1.0,0.0,0.0,0.0,1.0,0.0,131.55,7.016666666666667,1.0,0.38333333333333336,0.03333333333333333,0.08333333333333333,0.0,0.3,0.03333333333333333
93,143,7,1,1.0,-1.0,1.0,0.0,0.0,1.0,131.86666666666667,7.033333333333333,1.0,0.4,0.03333333333333333,0.08333333333333333,0.016666666666666666,0.31666666666666665,0.016666666666666666
94,143,7,1,0.0,0.0,0.0,0.0,0.0,0.0,132.18333333333334,7.05,1.0,0.4,0.03333333333333333,0.08333333333333333,0.016666666666666666,0.31666666666666665,0.016666666666666666
95,143,7,1,0.0,0.0,0.0,0.0,0.0,0.0,132.5,7.066666666666666,1.0,0.4,0.03333333333333333,0.08333333333333333,0.016666666666666666,0.31666666666666665,0.016666666666666666
96,149,7,1,6.0,0.0,6.0,0.0,0.0,0.0,132.91666666666666,7.083333333333333,1.0,0.5,0.03333333333333333,0.08333333333333333,0.016666666666666666,0.4166666666666667,0.016666666666666666
97,151,7,1,2.0,0.0,2.0,0.0,0.0,0.0,133.36666666666667,7.1,1.0,0.5333333333333333,0.03333333333333333,0.08333333333333333,0.016666666666666666,0.45,0.016666666666666666
98,143,7,1,-8.0,0.0,0.0,0.0,8.0,0.0,133.68333333333334,7.116666666666666,1.0,0.5333333333333333,0.03333333333333333,0.21666666666666667,0.016666666666666666,0.31666666666666665,0.016666666666666666
99,149,7,1,6.0,0.0,6.0,0.0,0.0,0.0,134.1,7.133333333333334,1.0,0.6333333333333333,0.03333333333333333,0.21666666666666667,0.016666666666666666,0.4166666666666667,0.016666666666666666
100,152,7,1,3.0,0.0,3.0,0.0,0.0,0.0,134.56666666666666,7.15,1.0,0.6833333333333333,0.03333333333333333,0.21666666666666667,0.016666666666666666,0.4666666666666667,0.016666666666666666
101,155,7,1,3.0,0.0,3.0,0.0,0.0,0.0,135.08333333333334,7.166666666666667,1.0,0.7333333333333333,0.03333333333333333,0.21666666666666667,0.016666666666666666,0.5166666666666667,0.016666666666666666
102,155,7,1,0.0,0.0,0.0,0.0,0.0,0.0,135.6,7.183333333333334,1.0,0.7333333333333333,0.03333333333333333,0.21666666666666667,0.016666666666666666,0.5166666666666667,0.016666666666666666
103,154,7,1,-1.0,0.0,0.0,0.0,1.0,0.0,136.1,7.183333333333334,1.0,0.7333333333333333,0.016666666666666666,0.23333333333333334,0.016666666666666666,0.5,0.0
104,161,7,1,7.0,0.0,7.0,0.0,0.0,0.0,136.71666666666667,7.183333333333334,1.0,0.85,0.016666666666666666,0.23333333333333334,0.016666666666666666,0.6166666666666667,0.0
105,162,8,1,1.0,1.0,1.0,1.0,0.0,0.0,137.35,7.2,1.0,0.8666666666666667,0.03333333333333333,0.23333333333333334,0.016666666666666666,0.6333333333333333,0.016666666666666666
106,168,8,1,6.0,0.0,6.0,0.0,0.0,0.0,138.05,7.216666666666667,1.0,0.9333333333333333,0.03333333333333333,0.23333333333333334,0.016666666666666666,0.7,0.016666666666666666
107,175,8,1,7.0,0.0,7.0,0.0,0.0,0.0,138.83333333333334,7.233333333333333,1.0,1.0166666666666666,0.03333333333333333,0.23333333333333334,0.016666666666666666,0.7833333333333333,0.016666666666666666
108,176,8,1,1.0,0.0,1.0,0.0,0.0,0.0,139.63333333333333,7.25,1.0,1.0333333333333334,0.03333333333333333,0.23333333333333334,0.016666666666666666,0.8,0.016666666666666666
109,176,8,1,0.0,0.0,0.0,0.0,0.0,0.0,140.43333333333334,7.266666666666667,1.0,1.0333333333333334,0.03333333333333333,0.23333333333333334,0.016666666666666666,0.8,0.016666666666666666
110,176,8,1,0.0,0.0,0.0,0.0,0.0,0.0,141.23333333333332,7.283333333333333,1.0,1.0333333333333334,0.03333333333333333,0.23333333333333334,0.016666666666666666,0.8,0.016666666666666666
111,176,8,1,0.0,0.0,0.0,0.0,0.0,0.0,142.03333333333333,7.3,1.0,1.0333333333333334,0.03333333333333333,0.23333333333333334,0.016666666666666666,0.8,0.016666666666666666
